DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-04-12 08:15:00,7.8,43591.0,251,15.2,90,770,8.8,96925.0,
2021-04-12 08:15:00,8.0,43245.0,246,14.8,92,770,8.8,96925.0,
2021-04-12 08:30:00,7.9,46185.0,252,15.6,87,770,8.6,92318.0,
2021-04-12 08:30:00,8.0,46068.0,247,15.2,89,770,8.6,92318.0,
2021-04-12 08:45:00,7.9,48779.0,253,15.9,84,770,8.7,96866.0,
2021-04-12 08:45:00,8.1,48891.0,248,15.7,86,770,8.7,96866.0,
2021-04-12 09:00:00,8.0,51373.0,254,16.3,81,770,8.4,94337.0,
2021-04-12 09:00:00,8.1,51714.0,250,16.1,83,770,8.4,94337.0,
2021-04-12 09:15:00,8.1,53105.0,254,16.7,79,770,8.2,87157.0,
2021-04-12 09:15:00,8.2,53140.0,251,16.5,79,770,8.2,87157.0,
2021-04-12 09:30:00,8.0,53975.0,254,17.1,76,770,7.6,76858.0,
2021-04-12 09:30:00,8.2,53171.0,252,17.0,75,770,7.6,76858.0,
2021-04-12 09:45:00,7.9,54845.0,255,17.6,73,770,7.5,75083.0,
2021-04-12 09:45:00,8.3,53202.0,252,17.4,72,771,7.5,75083.0,
2021-04-12 10:00:00,7.8,55715.0,254,18.0,70,770,7.6,74674.0,
2021-04-12 10:00:00,8.4,53233.0,253,17.9,68,771,7.6,74674.0,
2021-04-12 10:15:00,7.8,55912.0,254,18.4,67,770,7.4,71882.0,
2021-04-12 10:15:00,8.3,52616.0,252,18.3,65,771,7.4,71882.0,
2021-04-12 10:30:00,7.7,55436.0,255,18.8,65,770,7.2,67625.0,
2021-04-12 10:30:00,8.2,51353.0,253,18.7,63,771,7.2,67625.0,
2021-04-12 10:45:00,7.5,54961.0,255,19.3,63,770,7.7,77226.0,
2021-04-12 10:45:00,8.1,50089.0,253,19.0,62,770,7.7,77226.0,
2021-04-12 11:00:00,7.4,54485.0,256,19.7,61,770,7.1,60365.0,
2021-04-12 11:00:00,7.9,48826.0,253,19.4,60,770,7.1,60365.0,
2021-04-12 11:15:00,7.3,54020.0,255,20.1,59,770,7.3,64798.0,
2021-04-12 11:15:00,7.7,47674.0,253,19.8,58,770,7.3,64798.0,
2021-04-12 11:30:00,7.1,53565.0,254,20.4,58,770,7.5,72286.0,
2021-04-12 11:30:00,7.6,46634.0,252,20.1,57,770,7.5,72286.0,
2021-04-12 11:45:00,7.0,53110.0,253,20.8,56,770,7.2,64016.0,
2021-04-12 11:45:00,7.4,45594.0,253,20.4,56,770,7.2,64016.0,
2021-04-12 12:00:00,6.9,52655.0,251,21.1,55,770,6.7,54553.0,
2021-04-12 12:00:00,7.2,44554.0,252,20.7,55,770,6.7,54553.0,
2021-04-12 12:15:00,6.8,52036.0,250,21.5,53,770,6.9,57685.0,
2021-04-12 12:15:00,7.2,43729.0,251,21.1,53,770,6.9,57685.0,
2021-04-12 12:30:00,6.7,51251.0,249,21.8,52,770,7.5,65455.0,
2021-04-12 12:30:00,7.1,43119.0,250,21.4,52,770,7.5,65455.0,
2021-04-12 12:45:00,6.7,50467.0,247,22.1,50,769,7.7,71416.0,
2021-04-12 12:45:00,7.1,42510.0,249,21.7,50,769,7.7,71416.0,
2021-04-12 13:00:00,6.7,49682.0,246,22.4,49,769,7.4,68821.0,
2021-04-12 13:00:00,7.0,41900.0,248,22.0,49,769,7.4,68821.0,
2021-04-12 13:15:00,6.6,48929.0,245,22.7,47,769,7.8,75608.0,
2021-04-12 13:15:00,6.9,41463.0,247,22.2,48,769,7.8,75608.0,
2021-04-12 13:30:00,6.6,48206.0,244,22.9,46,769,8.0,77375.0,
2021-04-12 13:30:00,7.0,41200.0,246,22.4,47,769,8.0,77375.0,
2021-04-12 13:45:00,6.5,47484.0,243,23.1,45,768,7.9,78413.0,
2021-04-12 13:45:00,7.0,40937.0,246,22.7,46,768,7.9,78413.0,
2021-04-12 14:00:00,6.5,46761.0,241,23.3,44,768,8.0,76909.0,
2021-04-12 14:00:00,7.0,40674.0,246,22.9,45,768,8.0,76909.0,
2021-04-12 14:15:00,6.4,46255.0,240,23.5,43,768,8.4,91653.0,
2021-04-12 14:15:00,7.1,40394.0,245,23.1,44,768,8.4,91653.0,
2021-04-12 14:30:00,6.5,45965.0,239,23.6,42,768,9.3,104971.0,
2021-04-12 14:30:00,7.0,40097.0,244,23.2,43,768,9.3,104971.0,
2021-04-12 14:45:00,6.5,45675.0,238,23.7,41,767,8.7,94291.0,
2021-04-12 14:45:00,7.0,39800.0,242,23.4,42,767,8.7,94291.0,
2021-04-12 15:00:00,6.6,45385.0,237,23.8,40,767,8.9,94082.0,
2021-04-12 15:00:00,7.0,39503.0,241,23.5,41,767,8.9,94082.0,
2021-04-12 15:15:00,6.6,45328.0,235,23.9,40,767,8.8,92830.0,
2021-04-12 15:15:00,7.0,39421.0,239,23.6,41,767,8.8,92830.0,
2021-04-12 15:30:00,6.6,45503.0,233,24.0,39,767,8.0,79104.0,
2021-04-12 15:30:00,7.0,39553.0,238,23.7,40,767,8.0,79104.0,
2021-04-12 15:45:00,6.5,45679.0,231,24.1,38,766,7.7,71516.0,
2021-04-12 15:45:00,7.1,39684.0,237,23.7,39,766,7.7,71516.0,
2021-04-12 16:00:00,6.6,45854.0,229,24.2,37,766,8.3,82416.0,
2021-04-12 16:00:00,7.1,39816.0,236,23.8,38,766,8.3,82416.0,
2021-04-12 16:15:00,6.6,45618.0,228,24.2,36,766,8.2,84587.0,
2021-04-12 16:15:00,7.2,39378.0,235,23.8,38,766,8.2,84587.0,
2021-04-12 16:30:00,6.5,44971.0,229,24.2,35,766,8.2,80959.0,
2021-04-12 16:30:00,7.0,38370.0,235,23.8,37,766,8.2,80959.0,
2021-04-12 16:45:00,6.5,44324.0,230,24.2,34,766,9.2,100130.0,
2021-04-12 16:45:00,7.0,37361.0,235,23.7,37,766,9.2,100130.0,
2021-04-12 17:00:00,6.5,43677.0,231,24.2,33,766,7.8,77219.0,
2021-04-12 17:00:00,6.8,36353.0,235,23.7,36,766,7.8,77219.0,
2021-04-12 17:15:00,6.3,42106.0,229,24.1,34,766,8.0,81145.0,
2021-04-12 17:15:00,6.7,34496.0,234,23.7,36,766,8.0,81145.0,
2021-04-12 17:30:00,6.1,39613.0,228,23.9,35,766,7.7,74736.0,
2021-04-12 17:30:00,6.3,31790.0,233,23.6,37,766,7.7,74736.0,
2021-04-12 17:45:00,5.7,37120.0,226,23.8,36,766,7.7,71726.0,
2021-04-12 17:45:00,5.9,29084.0,231,23.5,37,766,7.7,71726.0,
2021-04-12 18:00:00,5.5,26378.0,229,23.4,38,766,8.0,80866.0,
2021-04-12 18:00:00,5.5,34627.0,224,23.6,37,766,8.0,80866.0,
2021-04-12 18:15:00,5.2,24791.0,225,23.0,40,766,7.9,79407.0,
2021-04-12 18:15:00,5.4,32444.0,218,23.2,38,766,7.9,79407.0,
2021-04-12 18:30:00,5.0,24322.0,217,22.5,43,766,7.5,70121.0,
2021-04-12 18:30:00,5.5,30573.0,208,22.6,41,766,7.5,70121.0,
2021-04-12 18:45:00,5.0,23853.0,208,21.9,46,766,6.9,58262.0,
2021-04-12 18:45:00,5.7,28702.0,201,22.1,44,766,6.9,58262.0,
2021-04-12 19:00:00,5.0,23384.0,199,21.4,49,766,7.0,62559.0,
2021-04-12 19:00:00,5.9,26831.0,193,21.5,47,766,7.0,62559.0,
2021-04-12 19:15:00,5.3,24542.0,193,20.8,51,766,6.7,55663.0,
2021-04-12 19:15:00,6.3,26751.0,189,21.0,49,766,6.7,55663.0,
2021-04-12 19:30:00,5.8,27328.0,191,20.3,52,766,6.6,54305.0,
2021-04-12 19:30:00,6.6,28462.0,188,20.5,51,766,6.6,54305.0,
2021-04-12 19:45:00,6.3,30114.0,190,19.8,53,767,6.7,54611.0,
2021-04-12 19:45:00,6.8,30173.0,187,20.0,54,767,6.7,54611.0,
2021-04-12 20:00:00,6.8,32900.0,188,19.3,54,767,6.1,45095.0,
2021-04-12 20:00:00,7.1,31884.0,186,19.5,56,767,6.1,45095.0,
2021-04-12 20:15:00,7.1,33520.0,183,19.1,59,767,6.0,41941.0,
2021-04-12 20:15:00,7.1,34639.0,187,18.9,55,767,6.0,41941.0,
2021-04-12 20:30:00,6.9,35081.0,178,18.7,62,767,6.5,49906.0,
2021-04-12 20:30:00,7.2,35331.0,186,18.6,56,767,6.5,49906.0,
2021-04-12 20:45:00,6.8,36643.0,173,18.3,65,768,7.1,63384.0,
2021-04-12 20:45:00,7.5,36023.0,184,18.3,58,768,7.1,63384.0,
2021-04-12 21:00:00,6.8,38204.0,167,17.9,68,768,8.1,84424.0,
2021-04-12 21:00:00,7.7,36715.0,182,18.0,59,768,8.1,84424.0,
2021-04-12 21:15:00,6.6,37622.0,163,17.5,71,768,8.2,90189.0,
2021-04-12 21:15:00,7.5,35076.0,180,17.6,62,768,8.2,90189.0,
2021-04-12 21:30:00,6.2,34895.0,161,17.1,75,768,8.5,95607.0,
2021-04-12 21:30:00,6.9,31107.0,178,17.2,65,768,8.5,95607.0,
2021-04-12 21:45:00,5.8,32168.0,159,16.6,79,769,8.1,85529.0,
2021-04-12 21:45:00,6.4,27138.0,174,16.7,69,769,8.1,85529.0,
2021-04-12 22:00:00,5.5,29441.0,156,16.2,83,769,8.3,87320.0,
2021-04-12 22:00:00,5.9,23169.0,169,16.3,72,769,8.3,87320.0,
2021-04-12 22:15:00,5.2,27168.0,156,16.0,86,769,8.6,97791.0,
2021-04-12 22:15:00,5.5,20352.0,168,16.0,75,769,8.6,97791.0,
2021-04-12 22:30:00,5.2,18687.0,173,15.9,77,769,8.4,91317.0,
2021-04-12 22:30:00,5.2,25349.0,161,15.9,87,769,8.4,91317.0,
2021-04-12 22:45:00,5.0,17022.0,178,15.7,79,769,8.2,86778.0,
2021-04-12 22:45:00,5.1,23529.0,164,15.8,88,769,8.2,86778.0,
2021-04-12 23:00:00,4.8,15357.0,182,15.6,81,769,,,
2021-04-12 23:00:00,5.1,21710.0,169,15.7,89,769,,,
2021-04-12 23:15:00,4.7,14499.0,187,15.5,82,769,8.2,91320.0,
2021-04-12 23:15:00,5.0,20746.0,174,15.7,90,769,8.2,91320.0,
2021-04-12 23:30:00,4.7,14448.0,193,15.4,82,769,7.8,82429.0,
2021-04-12 23:30:00,5.0,20638.0,180,15.7,89,769,7.8,82429.0,
2021-04-12 23:45:00,4.7,14397.0,198,15.3,83,769,7.8,82251.0,
2021-04-12 23:45:00,5.0,20531.0,185,15.7,88,769,7.8,82251.0,
2021-04-13 00:00:00,4.4,10269.0,185,14.8,87,769,7.1,65952.0,
2021-04-13 00:00:00,5.2,10631.0,204,15.3,85,770,7.1,65952.0,
2021-04-13 00:15:00,4.4,10210.0,191,14.7,87,769,6.8,58838.0,
2021-04-13 00:15:00,5.2,10530.0,208,15.2,85,770,6.8,58838.0,
2021-04-13 00:30:00,4.3,10376.0,196,14.6,87,769,6.3,49441.0,
2021-04-13 00:30:00,5.2,10670.0,212,15.1,86,770,6.3,49441.0,
2021-04-13 00:45:00,4.3,10543.0,201,14.4,88,769,5.9,40710.0,
2021-04-13 00:45:00,5.0,10811.0,215,15.0,87,769,5.9,40710.0,
2021-04-13 01:00:00,4.2,10709.0,207,14.3,88,769,5.9,39899.0,
2021-04-13 01:00:00,5.0,10951.0,219,14.9,88,769,5.9,39899.0,
2021-04-13 01:15:00,4.3,11004.0,213,14.1,88,769,5.6,37797.0,
2021-04-13 01:15:00,5.1,11355.0,222,14.7,88,769,5.6,37797.0,
2021-04-13 01:30:00,4.3,11429.0,217,13.8,89,769,5.1,30294.0,
2021-04-13 01:30:00,5.3,12023.0,224,14.5,89,769,5.1,30294.0,
2021-04-13 01:45:00,4.4,11854.0,223,13.6,89,769,5.0,28125.0,
2021-04-13 01:45:00,5.4,12692.0,227,14.4,89,768,5.0,28125.0,
2021-04-13 02:00:00,4.5,12279.0,228,13.3,90,769,5.3,30508.0,
2021-04-13 02:00:00,5.7,13360.0,229,14.2,90,768,5.3,30508.0,
2021-04-13 02:15:00,4.6,12768.0,231,13.2,90,769,4.9,25310.0,
2021-04-13 02:15:00,5.8,14119.0,231,14.1,90,768,4.9,25310.0,
2021-04-13 02:30:00,4.8,13322.0,233,13.1,91,769,5.0,25288.0,
2021-04-13 02:30:00,5.9,14969.0,233,14.0,90,768,5.0,25288.0,
2021-04-13 02:45:00,5.1,13877.0,234,13.0,91,768,5.1,27298.0,
2021-04-13 02:45:00,6.0,15820.0,236,13.9,91,768,5.1,27298.0,
2021-04-13 03:00:00,5.2,14431.0,235,12.9,92,768,5.7,37280.0,
2021-04-13 03:00:00,6.2,16670.0,238,13.8,91,768,5.7,37280.0,
2021-04-13 03:15:00,5.4,14871.0,236,12.9,92,768,5.5,35853.0,
2021-04-13 03:15:00,6.2,17398.0,239,13.8,91,768,5.5,35853.0,
2021-04-13 03:30:00,5.6,15197.0,237,12.9,92,768,5.7,39071.0,
2021-04-13 03:30:00,6.3,18003.0,239,13.7,92,768,5.7,39071.0,
2021-04-13 03:45:00,5.7,15524.0,237,12.9,92,767,6.1,45352.0,
2021-04-13 03:45:00,6.4,18609.0,240,13.6,92,767,6.1,45352.0,
2021-04-13 04:00:00,5.9,15850.0,237,12.9,92,767,6.9,57745.0,
2021-04-13 04:00:00,6.4,19214.0,240,13.5,93,767,6.9,57745.0,
2021-04-13 04:15:00,6.0,15874.0,238,12.9,92,767,6.6,58023.0,
2021-04-13 04:15:00,6.4,19360.0,240,13.4,93,767,6.6,58023.0,
2021-04-13 04:30:00,6.1,15595.0,239,12.8,92,767,6.8,61459.0,
2021-04-13 04:30:00,6.4,19047.0,241,13.3,94,767,6.8,61459.0,
2021-04-13 04:45:00,6.1,15316.0,239,12.8,93,767,7.4,77111.0,
2021-04-13 04:45:00,6.3,18733.0,241,13.2,94,767,7.4,77111.0,
2021-04-13 05:00:00,6.1,15037.0,240,12.7,93,767,7.1,67817.0,
2021-04-13 05:00:00,6.2,18420.0,242,13.1,95,767,7.1,67817.0,
2021-04-13 05:15:00,6.0,14300.0,241,12.6,93,767,7.1,67305.0,
2021-04-13 05:15:00,6.1,17833.0,244,12.9,95,767,7.1,67305.0,
2021-04-13 05:30:00,5.7,13104.0,241,12.4,94,767,6.5,56408.0,
2021-04-13 05:30:00,6.0,16974.0,244,12.7,96,767,6.5,56408.0,
2021-04-13 05:45:00,5.5,11907.0,241,12.2,94,767,6.2,47061.0,
2021-04-13 05:45:00,5.9,16114.0,246,12.6,96,767,6.2,47061.0,
2021-04-13 06:00:00,5.3,10711.0,241,12.0,95,767,5.8,41671.0,
2021-04-13 06:00:00,5.8,15255.0,247,12.4,97,767,5.8,41671.0,
2021-04-13 06:15:00,5.1,9721.0,240,11.9,95,767,6.0,45484.0,
2021-04-13 06:15:00,5.6,14550.0,247,12.3,97,767,6.0,45484.0,
2021-04-13 06:30:00,4.8,8937.0,240,11.8,96,767,5.7,39791.0,
2021-04-13 06:30:00,5.6,14001.0,247,12.2,97,767,5.7,39791.0,
2021-04-13 06:45:00,4.7,8152.0,239,11.7,96,768,5.9,42212.0,
2021-04-13 06:45:00,5.5,13451.0,245,12.1,97,768,5.9,42212.0,
2021-04-13 07:00:00,4.4,7368.0,239,11.6,97,768,5.9,39218.0,
2021-04-13 07:00:00,5.4,12902.0,245,12.0,97,768,5.9,39218.0,
2021-04-13 07:15:00,4.3,6793.0,237,11.8,97,768,5.7,37048.0,
2021-04-13 07:15:00,5.3,12370.0,244,12.2,97,768,5.7,37048.0,
2021-04-13 07:30:00,4.2,6426.0,237,12.4,96,768,5.5,36146.0,
2021-04-13 07:30:00,5.2,11857.0,244,12.7,96,768,5.5,36146.0,
2021-04-13 07:45:00,4.1,6059.0,236,13.0,95,769,5.3,30513.0,
2021-04-13 07:45:00,5.1,11344.0,243,13.3,95,768,5.3,30513.0,
2021-04-13 08:00:00,4.0,5692.0,235,13.6,94,769,5.1,28174.0,
2021-04-13 08:00:00,5.1,10831.0,243,13.8,94,768,5.1,28174.0,
2021-04-13 08:15:00,3.9,5469.0,233,14.2,92,769,4.7,20795.0,
2021-04-13 08:15:00,5.1,10525.0,243,14.4,93,768,4.7,20795.0,
2021-04-13 08:30:00,3.8,5391.0,230,14.8,89,769,4.3,15096.0,
2021-04-13 08:30:00,5.1,10428.0,243,15.0,90,768,4.3,15096.0,
2021-04-13 08:45:00,3.7,5313.0,227,15.4,87,769,4.6,18139.0,
2021-04-13 08:45:00,5.0,10330.0,244,15.6,87,769,4.6,18139.0,
2021-04-13 09:00:00,3.6,5235.0,224,16.0,84,769,4.9,22835.0,
2021-04-13 09:00:00,5.0,10233.0,244,16.2,84,769,4.9,22835.0,
2021-04-13 09:15:00,3.6,6018.0,224,16.6,82,769,5.3,28745.0,
2021-04-13 09:15:00,5.1,11456.0,244,16.8,80,769,5.3,28745.0,
2021-04-13 09:30:00,3.9,7662.0,226,17.1,79,769,5.2,26115.0,
2021-04-13 09:30:00,5.3,14001.0,244,17.3,77,769,5.2,26115.0,
2021-04-13 09:45:00,4.0,9305.0,228,17.7,76,770,5.4,31071.0,
2021-04-13 09:45:00,5.6,16545.0,246,17.9,74,769,5.4,31071.0,
2021-04-13 10:00:00,4.3,10949.0,230,18.2,73,770,6.0,38630.0,
2021-04-13 10:00:00,5.8,19090.0,246,18.4,71,769,6.0,38630.0,
2021-04-13 10:15:00,4.6,13254.0,232,18.8,69,770,6.2,40073.0,
2021-04-13 10:15:00,6.0,21749.0,246,19.0,67,769,6.2,40073.0,
2021-04-13 10:30:00,4.9,16220.0,233,19.3,66,770,6.6,52587.0,
2021-04-13 10:30:00,6.1,24522.0,246,19.5,64,769,6.6,52587.0,
2021-04-13 10:45:00,5.1,19187.0,235,19.8,62,770,6.5,48704.0,
2021-04-13 10:45:00,6.2,27295.0,246,20.0,61,769,6.5,48704.0,
2021-04-13 11:00:00,5.4,22153.0,236,20.3,59,770,6.6,47764.0,
2021-04-13 11:00:00,6.4,30068.0,246,20.5,58,769,6.6,47764.0,
2021-04-13 11:15:00,5.7,24604.0,238,20.8,56,770,7.0,59934.0,
2021-04-13 11:15:00,6.4,31993.0,246,21.0,55,769,7.0,59934.0,
2021-04-13 11:30:00,5.7,26541.0,239,21.2,53,770,6.7,51218.0,
2021-04-13 11:30:00,6.4,33069.0,246,21.4,53,769,6.7,51218.0,
2021-04-13 11:45:00,6.0,28477.0,239,21.6,50,769,6.2,46295.0,
2021-04-13 11:45:00,6.4,34146.0,245,21.7,51,768,6.2,46295.0,
2021-04-13 12:00:00,6.1,30414.0,239,22.0,47,769,6.5,52154.0,
2021-04-13 12:00:00,6.4,35222.0,245,22.1,49,768,6.5,52154.0,
2021-04-13 12:15:00,6.1,31869.0,240,22.3,46,769,7.2,63306.0,
2021-04-13 12:15:00,6.4,36099.0,244,22.4,48,768,7.2,63306.0,
2021-04-13 12:30:00,6.2,32844.0,240,22.4,45,769,7.1,58893.0,
2021-04-13 12:30:00,6.4,36777.0,243,22.6,47,768,7.1,58893.0,
2021-04-13 12:45:00,6.2,33818.0,241,22.5,45,768,7.1,61006.0,
2021-04-13 12:45:00,6.4,37454.0,242,22.9,47,768,7.1,61006.0,
2021-04-13 13:00:00,6.3,34793.0,241,22.6,44,768,7.2,60431.0,
2021-04-13 13:00:00,6.4,38132.0,241,23.1,46,768,7.2,60431.0,
2021-04-13 13:15:00,6.3,35465.0,239,22.7,44,768,7.3,66349.0,
2021-04-13 13:15:00,6.5,38930.0,239,23.3,45,768,7.3,66349.0,
2021-04-13 13:30:00,6.2,35834.0,236,22.9,43,768,8.1,81638.0,
2021-04-13 13:30:00,6.5,39847.0,238,23.6,44,767,8.1,81638.0,
2021-04-13 13:45:00,6.1,36203.0,232,23.0,42,767,8.0,82108.0,
2021-04-13 13:45:00,6.5,40764.0,236,23.8,42,767,8.0,82108.0,
2021-04-13 14:00:00,6.1,36572.0,228,23.2,41,767,8.1,77395.0,
2021-04-13 14:00:00,6.5,41681.0,234,24.1,41,766,8.1,77395.0,
2021-04-13 14:15:00,6.2,37644.0,226,23.4,39,767,9.0,97821.0,
2021-04-13 14:15:00,6.7,42906.0,234,24.3,39,766,9.0,97821.0,
2021-04-13 14:30:00,6.4,39419.0,225,23.6,38,767,8.8,95749.0,
2021-04-13 14:30:00,6.8,44437.0,234,24.5,38,766,8.8,95749.0,
2021-04-13 14:45:00,6.5,41194.0,225,23.9,37,766,8.9,92368.0,
2021-04-13 14:45:00,6.9,45968.0,234,24.7,37,765,8.9,92368.0,
2021-04-13 15:00:00,6.7,42969.0,224,24.1,36,766,10.0,107281.0,
2021-04-13 15:00:00,7.0,47499.0,234,24.9,36,765,10.0,107281.0,
2021-04-13 15:15:00,6.9,44302.0,223,24.2,35,766,10.0,108295.0,
2021-04-13 15:15:00,7.0,48721.0,234,25.0,35,765,10.0,108295.0,
2021-04-13 15:30:00,6.9,45192.0,221,24.1,36,766,10.3,113339.0,
2021-04-13 15:30:00,7.1,49634.0,235,25.0,34,765,10.3,113339.0,
2021-04-13 15:45:00,7.0,46082.0,220,24.0,37,765,9.0,97014.0,
2021-04-13 15:45:00,7.2,50546.0,234,25.1,34,764,9.0,97014.0,
2021-04-13 16:00:00,7.1,46972.0,218,23.9,38,765,9.8,103756.0,
2021-04-13 16:00:00,7.2,51459.0,235,25.1,33,764,9.8,103756.0,
2021-04-13 16:15:00,7.1,46716.0,218,23.8,38,765,9.0,95867.0,
2021-04-13 16:15:00,7.2,51345.0,233,25.0,33,764,9.0,95867.0,
2021-04-13 16:30:00,6.9,45313.0,219,23.7,38,765,9.2,99354.0,
2021-04-13 16:30:00,7.1,50204.0,232,24.8,34,764,9.2,99354.0,
2021-04-13 16:45:00,6.7,43910.0,220,23.5,39,764,8.7,91362.0,
2021-04-13 16:45:00,7.0,49064.0,230,24.5,34,764,8.7,91362.0,
2021-04-13 17:00:00,6.5,42507.0,220,23.4,39,764,9.1,95707.0,
2021-04-13 17:00:00,6.9,47923.0,228,24.3,35,764,9.1,95707.0,
2021-04-13 17:15:00,6.5,41229.0,220,23.2,39,764,8.9,98333.0,
2021-04-13 17:15:00,6.8,46595.0,225,24.1,36,764,8.9,98333.0,
2021-04-13 17:30:00,6.5,40076.0,219,23.1,40,764,8.2,84229.0,
2021-04-13 17:30:00,6.7,45080.0,221,23.8,37,764,8.2,84229.0,
2021-04-13 17:45:00,6.6,38922.0,217,22.9,40,764,8.0,81321.0,
2021-04-13 17:45:00,6.6,43564.0,216,23.5,39,764,8.0,81321.0,
2021-04-13 18:00:00,6.6,42049.0,212,23.2,40,764,8.3,83236.0,
2021-04-13 18:00:00,6.7,37769.0,216,22.8,41,764,8.3,83236.0,
2021-04-13 18:15:00,6.6,36787.0,212,22.5,42,764,8.0,81523.0,
2021-04-13 18:15:00,6.6,40605.0,208,22.9,42,764,8.0,81523.0,
2021-04-13 18:30:00,6.6,35976.0,206,22.0,44,764,7.9,76287.0,
2021-04-13 18:30:00,6.7,39232.0,204,22.4,44,764,7.9,76287.0,
2021-04-13 18:45:00,6.6,35166.0,200,21.6,47,765,7.5,69057.0,
2021-04-13 18:45:00,6.7,37859.0,200,21.9,46,764,7.5,69057.0,
2021-04-13 19:00:00,6.7,34355.0,195,21.1,49,765,,,
2021-04-13 19:00:00,6.9,36486.0,196,21.4,48,764,,,
2021-04-13 19:15:00,6.6,34495.0,186,20.5,53,765,7.4,67854.0,
2021-04-13 19:15:00,7.0,35965.0,194,21.0,50,764,7.4,67854.0,
2021-04-13 19:30:00,6.6,35584.0,175,19.8,59,765,7.5,69657.0,
2021-04-13 19:30:00,7.2,36297.0,193,20.5,52,764,7.5,69657.0,
2021-04-13 19:45:00,6.9,36674.0,164,19.0,64,766,7.5,71974.0,
2021-04-13 19:45:00,7.3,36629.0,192,20.1,53,765,7.5,71974.0,
2021-04-13 20:00:00,7.4,36961.0,191,19.6,55,765,7.5,71622.0,
2021-04-13 20:00:00,7.4,37763.0,153,18.3,70,766,7.5,71622.0,
2021-04-13 20:15:00,7.4,36425.0,189,19.2,57,765,8.0,80849.0,
2021-04-13 20:15:00,7.6,37080.0,148,17.7,76,766,8.0,80849.0,
2021-04-13 20:30:00,7.2,35021.0,184,18.9,60,765,8.1,83317.0,
2021-04-13 20:30:00,7.3,34623.0,148,17.2,82,766,8.1,83317.0,
2021-04-13 20:45:00,7.0,33618.0,180,18.6,62,766,8.4,90955.0,
2021-04-13 20:45:00,7.1,32167.0,147,16.7,87,767,8.4,90955.0,
2021-04-13 21:00:00,6.8,29710.0,146,16.2,93,767,8.4,84931.0,
2021-04-13 21:00:00,6.9,32214.0,175,18.3,65,766,8.4,84931.0,
2021-04-13 21:15:00,6.6,27309.0,146,16.0,96,767,8.8,92874.0,
2021-04-13 21:15:00,6.8,30666.0,172,18.0,68,766,8.8,92874.0,
2021-04-13 21:30:00,6.4,24963.0,148,15.9,97,767,9.0,96139.0,
2021-04-13 21:30:00,6.6,28973.0,171,17.7,71,766,9.0,96139.0,
2021-04-13 21:45:00,6.1,22618.0,150,15.8,98,768,9.1,99758.0,
2021-04-13 21:45:00,6.5,27280.0,170,17.4,75,767,9.1,99758.0,
2021-04-13 22:00:00,5.9,20272.0,152,15.7,99,768,8.7,93960.0,
2021-04-13 22:00:00,6.3,25587.0,169,17.1,78,767,8.7,93960.0,
2021-04-13 22:15:00,5.6,18516.0,155,15.7,99,768,8.4,88739.0,
2021-04-13 22:15:00,6.1,24137.0,171,16.8,80,767,8.4,88739.0,
2021-04-13 22:30:00,5.5,17351.0,159,15.7,99,768,7.9,78453.0,
2021-04-13 22:30:00,5.9,22931.0,176,16.7,81,767,7.9,78453.0,
2021-04-13 22:45:00,5.3,16185.0,161,15.8,99,768,8.3,81824.0,
2021-04-13 22:45:00,5.7,21724.0,180,16.6,82,768,8.3,81824.0,
2021-04-13 23:00:00,5.2,15020.0,165,15.8,99,768,8.1,82837.0,
2021-04-13 23:00:00,5.6,20518.0,185,16.5,83,768,8.1,82837.0,
2021-04-13 23:15:00,5.1,14266.0,170,15.8,99,768,8.7,91303.0,
2021-04-13 23:15:00,5.5,19801.0,190,16.4,83,768,8.7,91303.0,
2021-04-13 23:30:00,5.0,13924.0,173,15.7,99,768,8.4,88035.0,
2021-04-13 23:30:00,5.4,19574.0,196,16.3,82,768,8.4,88035.0,
2021-04-13 23:45:00,5.0,13582.0,177,15.6,99,768,8.1,83710.0,
2021-04-13 23:45:00,5.5,19347.0,201,16.2,81,768,8.1,83710.0,
2021-04-14 00:00:00,4.5,15163.0,197,15.8,86,768,7.9,77092.0,
2021-04-14 00:15:00,4.6,15446.0,203,15.6,86,768,7.8,76010.0,
2021-04-14 00:30:00,4.7,16224.0,209,15.5,85,768,8.0,80663.0,
2021-04-14 00:45:00,4.9,17003.0,215,15.3,85,768,8.0,79643.0,
2021-04-14 01:00:00,5.1,17781.0,220,15.2,84,768,7.8,76144.0,
2021-04-14 01:15:00,5.3,18672.0,226,15.1,84,768,7.9,80482.0,
2021-04-14 01:30:00,5.5,19677.0,229,15.0,84,768,7.9,84048.0,
2021-04-14 01:45:00,5.8,20681.0,234,14.9,84,767,8.0,80201.0,
2021-04-14 02:00:00,6.1,21686.0,237,14.8,84,767,7.6,76924.0,
2021-04-14 02:15:00,6.3,22580.0,239,14.7,84,767,7.1,67350.0,
2021-04-14 02:30:00,6.5,23365.0,241,14.7,85,767,7.1,60539.0,
2021-04-14 02:45:00,6.6,24150.0,243,14.6,85,767,6.7,53841.0,
2021-04-14 03:00:00,6.8,24935.0,245,14.6,86,767,6.3,46585.0,
